,date,day_name,app,cuenta
7902,2017-01-14,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7903,2017-01-15,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7904,2017-01-16,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7905,2017-01-17,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7906,2017-01-18,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7907,2017-01-19,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7908,2017-01-20,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7909,2017-01-21,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7910,2017-01-22,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7911,2017-01-23,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7912,2017-01-24,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7913,2017-01-25,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7914,2017-01-26,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7915,2017-01-27,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7916,2017-01-28,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7917,2017-01-29,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7918,2017-01-30,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7919,2017-01-31,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7920,2017-02-01,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7921,2017-02-02,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7922,2017-02-03,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7923,2017-02-04,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7924,2017-02-05,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7925,2017-02-06,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7926,2017-02-07,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7927,2017-02-08,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7928,2017-02-09,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7929,2017-02-10,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7930,2017-02-11,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7931,2017-02-12,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7932,2017-02-13,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7933,2017-02-14,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7934,2017-02-15,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7935,2017-02-16,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7936,2017-02-17,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7937,2017-02-18,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7938,2017-02-19,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7939,2017-02-20,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7940,2017-02-21,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7941,2017-02-22,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7942,2017-02-23,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7943,2017-02-24,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7944,2017-02-25,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7945,2017-02-26,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7946,2017-02-27,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7947,2017-02-28,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7948,2017-03-01,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7949,2017-03-02,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7950,2017-03-03,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7951,2017-03-04,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7952,2017-03-05,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7953,2017-03-06,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7954,2017-03-07,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7955,2017-03-08,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7956,2017-03-09,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7957,2017-03-10,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7958,2017-03-11,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7959,2017-03-12,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7960,2017-03-13,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7961,2017-03-14,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7962,2017-03-15,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7963,2017-03-16,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7964,2017-03-17,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7965,2017-03-18,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7966,2017-03-19,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7967,2017-03-20,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7968,2017-03-21,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7969,2017-03-22,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7970,2017-03-23,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7971,2017-03-24,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7972,2017-03-25,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7973,2017-03-26,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7974,2017-03-27,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7975,2017-03-28,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7976,2017-03-29,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7977,2017-03-30,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7978,2017-03-31,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7979,2017-04-01,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7980,2017-04-02,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7981,2017-04-03,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7982,2017-04-04,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7983,2017-04-05,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7984,2017-04-06,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7985,2017-04-07,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7986,2017-04-08,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7987,2017-04-09,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7988,2017-04-10,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7989,2017-04-11,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7990,2017-04-12,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7991,2017-04-13,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7992,2017-04-14,5.Friday,Mercado Libre: compra fácil y rápido,0.0
7993,2017-04-15,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
7994,2017-04-16,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
7995,2017-04-17,1.Monday,Mercado Libre: compra fácil y rápido,0.0
7996,2017-04-18,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
7997,2017-04-19,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
7998,2017-04-20,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
7999,2017-04-21,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8000,2017-04-22,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8001,2017-04-23,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8002,2017-04-24,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8003,2017-04-25,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8004,2017-04-26,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8005,2017-04-27,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8006,2017-04-28,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8007,2017-04-29,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8008,2017-04-30,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8009,2017-05-01,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8010,2017-05-02,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8011,2017-05-03,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8012,2017-05-04,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8013,2017-05-05,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8014,2017-05-06,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8015,2017-05-07,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8016,2017-05-08,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8017,2017-05-09,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8018,2017-05-10,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8019,2017-05-11,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8020,2017-05-12,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8021,2017-05-13,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8022,2017-05-14,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8023,2017-05-15,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8024,2017-05-16,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8025,2017-05-17,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8026,2017-05-18,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8027,2017-05-19,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8028,2017-05-20,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8029,2017-05-21,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8030,2017-05-22,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8031,2017-05-23,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8032,2017-05-24,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8033,2017-05-25,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8034,2017-05-26,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8035,2017-05-27,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8036,2017-05-28,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8037,2017-05-29,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8038,2017-05-30,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8039,2017-05-31,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8040,2017-06-01,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8041,2017-06-02,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8042,2017-06-03,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8043,2017-06-04,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8044,2017-06-05,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8045,2017-06-06,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8046,2017-06-07,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8047,2017-06-08,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8048,2017-06-09,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8049,2017-06-10,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8050,2017-06-11,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8051,2017-06-12,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8052,2017-06-13,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8053,2017-06-14,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8054,2017-06-15,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8055,2017-06-16,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8056,2017-06-17,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8057,2017-06-18,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8058,2017-06-19,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8059,2017-06-20,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8060,2017-06-21,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8061,2017-06-22,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8062,2017-06-23,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8063,2017-06-24,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8064,2017-06-25,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8065,2017-06-26,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8066,2017-06-27,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8067,2017-06-28,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8068,2017-06-29,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8069,2017-06-30,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8070,2017-07-01,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8071,2017-07-02,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8072,2017-07-03,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8073,2017-07-04,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8074,2017-07-05,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8075,2017-07-06,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8076,2017-07-07,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8077,2017-07-08,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8078,2017-07-09,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8079,2017-07-10,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8080,2017-07-11,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8081,2017-07-12,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8082,2017-07-13,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8083,2017-07-14,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8084,2017-07-15,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8085,2017-07-16,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8086,2017-07-17,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8087,2017-07-18,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8088,2017-07-19,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8089,2017-07-20,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8090,2017-07-21,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8091,2017-07-22,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8092,2017-07-23,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8093,2017-07-24,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8094,2017-07-25,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8095,2017-07-26,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8096,2017-07-27,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8097,2017-07-28,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8098,2017-07-29,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8099,2017-07-30,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8100,2017-07-31,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8101,2017-08-01,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8102,2017-08-02,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8103,2017-08-03,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8104,2017-08-04,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8105,2017-08-05,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8106,2017-08-06,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8107,2017-08-07,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8108,2017-08-08,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8109,2017-08-09,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8110,2017-08-10,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8111,2017-08-11,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8112,2017-08-12,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8113,2017-08-13,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8114,2017-08-14,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8115,2017-08-15,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8116,2017-08-16,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8117,2017-08-17,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8118,2017-08-18,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8119,2017-08-19,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8120,2017-08-20,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8121,2017-08-21,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8122,2017-08-22,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8123,2017-08-23,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8124,2017-08-24,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8125,2017-08-25,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8126,2017-08-26,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8127,2017-08-27,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8128,2017-08-28,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8129,2017-08-29,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8130,2017-08-30,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8131,2017-08-31,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8132,2017-09-01,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8133,2017-09-02,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8134,2017-09-03,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8135,2017-09-04,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8136,2017-09-05,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8137,2017-09-06,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8138,2017-09-07,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8139,2017-09-08,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8140,2017-09-09,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8141,2017-09-10,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8142,2017-09-11,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8143,2017-09-12,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8144,2017-09-13,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8145,2017-09-14,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8146,2017-09-15,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8147,2017-09-16,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8148,2017-09-17,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8149,2017-09-18,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8150,2017-09-19,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8151,2017-09-20,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8152,2017-09-21,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8153,2017-09-22,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8154,2017-09-23,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8155,2017-09-24,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8156,2017-09-25,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8157,2017-09-26,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8158,2017-09-27,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8159,2017-09-28,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8160,2017-09-29,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8161,2017-09-30,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8162,2017-10-01,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8163,2017-10-02,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8164,2017-10-03,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8165,2017-10-04,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8166,2017-10-05,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8167,2017-10-06,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8168,2017-10-07,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8169,2017-10-08,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8170,2017-10-09,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8171,2017-10-10,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8172,2017-10-11,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8173,2017-10-12,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8174,2017-10-13,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8175,2017-10-14,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8176,2017-10-15,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8177,2017-10-16,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8178,2017-10-17,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8179,2017-10-18,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8180,2017-10-19,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8181,2017-10-20,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8182,2017-10-21,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8183,2017-10-22,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8184,2017-10-23,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8185,2017-10-24,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8186,2017-10-25,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8187,2017-10-26,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8188,2017-10-27,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8189,2017-10-28,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8190,2017-10-29,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8191,2017-10-30,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8192,2017-10-31,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8193,2017-11-01,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8194,2017-11-02,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8195,2017-11-03,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8196,2017-11-04,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8197,2017-11-05,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8198,2017-11-06,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8199,2017-11-07,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8200,2017-11-08,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8201,2017-11-09,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8202,2017-11-10,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8203,2017-11-11,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8204,2017-11-12,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8205,2017-11-13,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8206,2017-11-14,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8207,2017-11-15,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8208,2017-11-16,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8209,2017-11-17,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8210,2017-11-18,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8211,2017-11-19,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8212,2017-11-20,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8213,2017-11-21,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8214,2017-11-22,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8215,2017-11-23,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8216,2017-11-24,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8217,2017-11-25,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8218,2017-11-26,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8219,2017-11-27,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8220,2017-11-28,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8221,2017-11-29,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8222,2017-11-30,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8223,2017-12-01,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8224,2017-12-02,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8225,2017-12-03,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8226,2017-12-04,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8227,2017-12-05,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8228,2017-12-06,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8229,2017-12-07,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8230,2017-12-08,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8231,2017-12-09,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8232,2017-12-10,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8233,2017-12-11,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8234,2017-12-12,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8235,2017-12-13,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8236,2017-12-14,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8237,2017-12-15,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8238,2017-12-16,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8239,2017-12-17,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8240,2017-12-18,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8241,2017-12-19,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8242,2017-12-20,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8243,2017-12-21,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8244,2017-12-22,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8245,2017-12-23,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8246,2017-12-24,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8247,2017-12-25,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8248,2017-12-26,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8249,2017-12-27,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8250,2017-12-28,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8251,2017-12-29,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8252,2017-12-30,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
8253,2017-12-31,7.Sunday,Mercado Libre: compra fácil y rápido,0.0
8254,2018-01-01,1.Monday,Mercado Libre: compra fácil y rápido,0.0
8255,2018-01-02,2.Tuesday,Mercado Libre: compra fácil y rápido,0.0
8256,2018-01-03,3.Wednesday,Mercado Libre: compra fácil y rápido,0.0
8257,2018-01-04,4.Thursday,Mercado Libre: compra fácil y rápido,0.0
8258,2018-01-05,5.Friday,Mercado Libre: compra fácil y rápido,0.0
8259,2018-01-06,6.Saturday,Mercado Libre: compra fácil y rápido,0.0
